"","NOMBRE DEL PUNTO DE MONITOREO","LATITUD","LONGITUD","ELEVACIÓN (m.s.n.m.)","CORRIENTE","MUNICIPIO","FECHA","año","mes","CODIGO__MUESTRA","ICA","clasificacion_ica","CAUDAL_(l/s)","NITROGENO TOTAL_(mg/l)","MANGANESO POTENCIALMENTE BIODISPONIBLE_(mg mn/kg)","NIQUEL POTENCIALMENTE BIODISPONIBLE_(mg ni/kg)","PLOMO POTENCIALMENTE BIODISPONIBLE_(mg pb/kg)","ALUMINIO POTENCIALMENTE BIODISPONIBLE_(mg al/kg)","COBRE POTENCIALMENTE BIODISPONIBLE_(mg cu/kg)","CROMO POTENCIALMENTE BIODISPONIBLE_(mg cr/kg)","HIERRO POTENCIALMENTE BIODISPONIBLE_(mg fe/kg)","CADMIO POTENCIALMENTE BIODISPONIBLE_(mg cd/kg)","ZINC POTENCIALMENTE BIODISPONIBLE_(mg zn/kg)","NITROGENO KJELDAHL TOTAL_(mg n/l)","ALUMINIO TOTAL EN AGUA_(mg al/l)","HIERRO TOTAL EN AGUA_(mg fe/l)","MANGANESO TOTAL EN AGUA_(mg mn/l)","FOSFORO TOTAL_(mg p/l)","DEMANDA BIOQUIMICA DE OXIGENO (DBO5)_(mg o2/l)","SULFATO_(mg so4-2/l)","CADMIO TOTAL EN AGUA_(mg cd/l)","PLOMO TOTAL EN AGUA_(mg pb/l)","CROMO TOTAL EN AGUA_(mg cr/l)","COBRE TOTAL EN AGUA_(mg cu/l)","NIQUEL TOTAL EN AGUA_(mg ni/l)","ZINC TOTAL EN AGUA_(mg zn/l)","NITROGENO AMONIACAL_(mg n-nh3-/l)","NITRATO_(mg n-no3-/l)","NITRITO_(mg n-no2-/l)","TURBIDEZ_(ntu)","FOSFORO REACTIVO DISUELTO_(mg p-po4-3/l)","DEMANDA QUIMICA DE OXIGENO (DQO)_(mg o2/l)","OXIGENO DISUELTO (OD)_(mg o2/l)","SOLIDOS SUSPENDIDOS TOTALES_(mg/l)","Nombre Subzona Hidrográfica","CONDUCTIVIDAD ELECTRICA_(µs/cm)","pH_(unidades de ph)","TEMPERATURA_(°c)","presion_atm","od_sat_teorico","porcentaje_sat_od","i_od","i_sst","i_dqo","i_ce","i_ph"
"159","RCA_BOGOTA_CUN_GIRARDOT_CAMPINA LA [21209200]",4.304888889,-74.793777778,425,"BOGOTA","GIRARDOT",2009-02-25,2009,"2",17297,0.313415876670193,"Mala",33312,4.4,117,9.96,9.54,1331,6.17,5.69,12830,4.32,78.9,14,6.3,16.9,0.18,2.1,34,89,0.02,0.25,0.02,0.05,0.1,0.22,14,0.61,0.074,280,0.98,93,3.6,480,"Río Bogotá",617,7.28,27.7,720.630803141078,8.14333383455245,44.2079383350965,0.442079383350965,0,0.125,0,1
"160","RCA_BOGOTA_CUN_GIRARDOT_CAMPINA LA [21209200]",4.304888889,-74.793777778,425,"BOGOTA","GIRARDOT",2009-09-16,2009,"9",17879,0.331342923918206,"Mala",24140,25.7,84.9,14.4,12.6,2242,12.7,11.3,12470,4.95,141,48,2.65,7.93,0.161,2.3,90,61,0.02,0.25,0.02,0.02,0.1,0.148,32,0.66,0.003,140,1.7,91,1.4,220,"Río Bogotá",813,7.16,28.3,720.630803141078,8.15306235039486,17.171461959103,0.17171461959103,0.36,0.125,0,1
"161","RCA_BOGOTA_CUN_GIRARDOT_CAMPINA LA [21209200]",4.304888889,-74.793777778,425,"BOGOTA","GIRARDOT",2010-09-15,2010,"9",19207,0.390086166997177,"Mala",30886,18.1,133,12.1,11,1370,12.8,11,10737,5.78,109,20,1.49,5.57,0.172,2.7,25,49,0.02,0.25,0.02,0.02,0.1,0.122,18,0.1,0.27,59,1.1,71,2.4,180,"Río Bogotá",603,6.83,25,720.630803141078,8.16967763139939,29.3769241368328,0.293769241368328,0.48,0.26,0,0.916661593617559
"162","RCA_BOGOTA_CUN_GIRARDOT_CAMPINA LA [21209200]",4.304888889,-74.793777778,425,"BOGOTA","GIRARDOT",2011-07-28,2011,"7",20546,0.375483424619614,"Mala",49515,2.78,70.5,5.63,5.44,671,4.51,3.42,5530,2.42,44.1,17,2.59,7.51,0.276,2.7,38,64,0.02,0.25,0.02,0.0479,0.1,0.182,14,0.89,0.41,170,0.81,71,2.6,240,"Río Bogotá",579,7.38,24.4,720.630803141078,8.19111450139598,31.7417123098071,0.317417123098071,0.3,0.26,0,1
"163","RCA_BOGOTA_CUN_GIRARDOT_CAMPINA LA [21209200]",4.304888889,-74.793777778,425,"BOGOTA","GIRARDOT",2012-06-14,2012,"6",21602,0.309734743103524,"Mala",29916,3.8,132,10.6,8.39,1348,7.34,6.63,11540,4.21,79.5,19,1.52,4.49,0.187,2.1,30,82,0.02,0.25,0.02,0.02,0.1,0.0857,14,0.81,0.33,150,1.1,92,1.5,260,"Río Bogotá",691,7.4,25.1,720.630803141078,8.16665572301832,18.3673715517619,0.183673715517619,0.24,0.125,0,1
"164","RCA_BOGOTA_CUN_GIRARDOT_CAMPINA LA [21209200]",4.304888889,-74.793777778,425,"BOGOTA","GIRARDOT",2013-06-26,2013,"6",22405,0.261847366810935,"Mala",104111,33.8,134,14,12.5,980,6.54,8.65,17500,2.75,87.4,35,6.54,27.5,0.227,5.1,40,82,0.025,0.1,0.094,0.025,0.05,0.248,25,0.78,0.003,460,1.5,140,1.5,630,"Río Bogotá",672,7.55,26.4,720.630803141078,8.14169439947531,18.4236834054674,0.184236834054674,0,0.125,0,1
"165","RCA_BOGOTA_CUN_GIRARDOT_CAMPINA LA [21209200]",4.304888889,-74.793777778,425,"BOGOTA","GIRARDOT",2013-10-20,2013,"10",22605,0.573741536837554,"Regular",32350,30.99,207,23,11.1,3130,7.7,11.9,38000,3.6,119,28,2.67,7.18,0.12,3.7,52,52,0.025,0.1,0.025,0.025,0.05,0.116,28,0.64,0.031,65,1.6,120,2.8,150,"Río Bogotá",72.2,7.55,26,720.630803141078,8.14654158982485,34.3704131271758,0.343704131271758,0.57,0.125,0.830003552916011,1
"166","RCA_BOGOTA_CUN_GIRARDOT_CAMPINA LA [21209200]",4.304888889,-74.793777778,425,"BOGOTA","GIRARDOT",2015-08-26,2015,"8",24065,0.387899766998418,"Mala",315019,4.1,96.3,8.44,11.6,804,16.4,7.78,6444,2.41,93.8,21,1.55,3.48,0.0985,2.6,30,1.5,0.04,0.25,0.02,0.02,0.1,0.12,20,0.52,0.003,30,1.3,84,1.6,110,"Río Bogotá",524,7.27,2.5,720.630803141078,12.8515258805566,12.4498834992091,0.124498834992091,0.69,0.125,0,1
"167","RCA_BOGOTA_CUN_GIRARDOT_CAMPINA LA [21209200]",4.304888889,-74.793777778,425,"BOGOTA","GIRARDOT",2018-08-29,2018,"8",26999,0.315,"Mala",223,23.5,147,14.4,13.9,1873,16.3,12.9,11099,3.24,140,32,3.87,11.4,0.234,4.2,59,3.9,0.005,0.0125,1.32,0.1,0.0125,0.246,0.025,0.73,0.012,120,0.24,270,0,190,"Río Bogotá",501,7.43,28.1,720.630803141078,8.1491899080264,0,0,0.45,0.125,0,1
"168","RCA_BOGOTA_CUN_GIRARDOT_CAMPINA LA [21209200]",4.304888889,-74.793777778,425,"BOGOTA","GIRARDOT",2010-02-24,2010,"2",18454,0.359740938165843,"Mala",53342,45,21.9,20.9,2.5,1253,6.53,9.69,18900,2.57,30.7,49,1.48,4.85,0.12,6.3,88.6,45,0.02,0.25,0.0466,0.02,0.1,0.228,42,0.45,0.007,59,4,170,0.6,140,"Río Bogotá",1010,7.56,27.4,720.630803141078,8.14059448930209,7.37046908292123,0.0737046908292123,0.6,0.125,0,1
"169","RCA_BOGOTA_CUN_GIRARDOT_CAMPINA LA [21209200]",4.304888889,-74.793777778,425,"BOGOTA","GIRARDOT",2011-04-16,2011,"4",20182,0.323272921105616,"Mala",108038,10.08,133,23,2.5,712,6.49,28,16811,7.62,159,16,42.2,114,0.534,1.6,51,200,0.02,0.25,0.106,0.0835,0.202,1.25,2.6,1.1,0.16,3220,0.015,200,4,3320,"Río Bogotá",676,7.17,27.4,720.630803141078,8.14059448930209,49.1364605528082,0.491364605528082,0,0.125,0,1
"170","RCA_BOGOTA_CUN_GIRARDOT_CAMPINA LA [21209200]",4.304888889,-74.793777778,425,"BOGOTA","GIRARDOT",2012-11-28,2012,"11",22026,0.415370826982451,"Mala",32221,0.4,23.6,28.3,2.5,1092,3.2,37.2,16811,4.21,78,19,1.15,4.99,0.138,0.12,30,61,0.02,0.25,0.02,0.02,0.1,0.12,18,0.56,0.003,72,0.12,98,2.4,120,"Río Bogotá",563,7.34,23.7,720.630803141078,8.22328592576411,29.1854134912254,0.291854134912254,0.66,0.125,0,1
"171","RCA_BOGOTA_CUN_GIRARDOT_CAMPINA LA [21209200]",4.304888889,-74.793777778,425,"BOGOTA","GIRARDOT",2013-10-23,2013,"10",22695,0.332484043334663,"Mala",26727,28,23.6,25,2.5,1989,0.495,13.9,16811,5.82,55.98,32,1.54,5.88,0.157,3.8,38,49,0.025,0.1,0.025,0.025,0.05,0.122,36,0.68,0.003,100,2.5,120,1.2,210,"Río Bogotá",762,7.4,27.3,720.630803141078,8.1399961760958,14.7420216673315,0.147420216673315,0.39,0.125,0,1
"172","RCA_BOGOTA_CUN_GIRARDOT_CAMPINA LA [21209200]",4.304888889,-74.793777778,425,"BOGOTA","GIRARDOT",2014-06-27,2014,"6",23299,0.43636221190509,"Mala",113941,4.09,77.9,28.3,2.5,2311,6.53,37.2,17870,4.34,119,23,15.5,60.9,0.311,3.4,45,41,0.025,0.15,0.125,0.059,0.05,0.509,14,1.3,0.091,720,0.33,190,1.2,1380,"Río Bogotá",43.6,7.5,21.5,720.630803141078,8.37460701604263,14.3290305766139,0.143290305766139,0,0.125,0.913520753759311,1
"173","RCA_BOGOTA_CUN_GIRARDOT_CAMPINA LA [21209200]",4.304888889,-74.793777778,425,"BOGOTA","GIRARDOT",2014-10-01,2014,"10",23471,0.439618709551099,"Mala",24156,26,55.1,25,2.5,1745,6.49,13.9,17210,5.35,51.9,36,0.862,3.63,0.13,4.3,18,1,0.025,0.15,0.025,0.025,0.05,0.084,29,2.67,0.003,43,2.3,140,1.8,56,"Río Bogotá",714.9,7.54,27.5,720.630803141078,8.14135020344697,22.1093547755494,0.221093547755494,0.852,0.125,0,1
"174","RCA_BOGOTA_CUN_GIRARDOT_CAMPINA LA [21209200]",4.304888889,-74.793777778,425,"BOGOTA","GIRARDOT",2015-06-03,2015,"6",23913,0.359614150971039,"Mala",39806,2.18,92.4,27.5,2.5,2458,3.2,13.9,16811,4.92,51.9,25,2.46,6.47,0.133,4.1,45,1.4,0.02,0.25,0.0447,0.02,0.1,0.205,25,0.61,0.003,78,1.7,190,3.3,250,"Río Bogotá",619.1,7.54,24.5,720.630803141078,8.18714818738343,40.3070754855197,0.403070754855197,0.27,0.125,0,1
"175","RCA_BOGOTA_CUN_GIRARDOT_CAMPINA LA [21209200]",4.304888889,-74.793777778,425,"BOGOTA","GIRARDOT",2016-04-13,2016,"4",24513,0.274080299057529,"Mala",119277,60,207,27.5,2.5,671,3.2,28,10580,7.62,40.7,13,90.8,303,3.2,4.9,146,5.5,0.122,0.25,0.362,0.591,1.02,4.85,10,1.3,0.13,1570,0.21,229,2,2580,"Río Bogotá",547,7.33,25.8,720.630803141078,8.14990959063111,24.5401495287646,0.245401495287646,0,0.125,0,1
"176","RCA_BOGOTA_CUN_GIRARDOT_CAMPINA LA [21209200]",4.304888889,-74.793777778,425,"BOGOTA","GIRARDOT",2016-10-12,2016,"10",25198,0.287929844145043,"Mala",113941,2.1,81.8,17.3,2.5,1642,0.495,13.9,17870,3.35,92.7,19,12.4,17.5,0.217,3.2,44.3,1.5,0.05,0.25,0.025,0.025,0.25,0.166,20,0.92,0.11,340,0.64,100,2.6,500,"Río Bogotá",531,7.5,23,720.630803141078,8.26316999612269,31.4649220725217,0.314649220725217,0,0.125,0,1
"177","RCA_BOGOTA_CUN_GIRARDOT_CAMPINA LA [21209200]",4.304888889,-74.793777778,425,"BOGOTA","GIRARDOT",2017-04-26,2017,"4",26308,0.469461682126917,"Mala",1579,12.8,23.6,23,2.5,2786,6.49,13.9,10641,4.16,37.4,30,1.57,3.98,0.0931,1.8,34,62,0.05,0.25,0.025,0.025,0.25,0.05,15,0.55,0.45,50,0.8,74,2.2,67,"Río Bogotá",519,7.43,24.2,720.630803141078,8.19951933223683,26.8308410634583,0.268308410634583,0.819,0.26,0,1
"178","RCA_BOGOTA_CUN_GIRARDOT_CAMPINA LA [21209200]",4.304888889,-74.793777778,425,"BOGOTA","GIRARDOT",2017-09-26,2017,"9",26563,0.350199025278553,"Mala",10784,45,23.6,23,2.47,1384,4.51,6.57,12281,4.21,92.7,48,5.3,16.2,0.434,4.6,53,1,0.005,0.0125,0.093,0.1,0.0391,0.345,35,0.87,0.011,79,4.1,110,0.7,160,"Río Bogotá",930,7.6,27.3,720.630803141078,8.1399961760958,8.59951263927672,0.0859951263927672,0.54,0.125,0,1
"179","RCA_BOGOTA_CUN_GIRARDOT_CAMPINA LA [21209200]",4.304888889,-74.793777778,425,"BOGOTA","GIRARDOT",2018-04-05,2018,"4",26882,0.317043114163956,"Mala",142958,4.61,23.6,14.9,2.5,1167,3.2,37.2,7166,3.72,40.3,11,11.9,34.4,0.285,2.6,30,1.5,0.005,0.0454,0.0858,0.1,0.0745,0.449,5.9,1,0.084,1370,0.15,184,3.8,1660,"Río Bogotá",372,7.55,23.1,720.630803141078,8.25700006897001,46.0215570819781,0.460215570819781,0,0.125,0,1
"180","RCA_BOGOTA_CUN_GIRARDOT_CAMPINA LA [21209200]",4.304888889,-74.793777778,425,"BOGOTA","GIRARDOT",2011-03-25,2011,"3",20060,0.302778344734654,"Mala",142958,5.09,145,14.9,11.2,671,8.1,7.14,17964,5.74,117,11,90.8,94.7,0.18,2.5,48,72,0.02,0.25,0.02,0.02,0.1,0.301,6.1,1.5,0.43,460,0.26,110,3.2,760,"Río Bogotá",484,7.34,23.6,720.630803141078,8.2285114472853,38.8891723673268,0.388891723673268,0,0.125,0,1
"181","RCA_BOGOTA_CUN_GIRARDOT_CAMPINA LA [21209200]",4.304888889,-74.793777778,425,"BOGOTA","GIRARDOT",2005-02-17,2005,"2",11299,0.511592329650855,"Regular",1113,37.9,281,27.5,2.5,804,4.51,13.9,3296,4.18,12.1,19,29.9,45.7,0.123,2.63,3.88,87,0.0025,0.005,0.045,0.045,0.09,0.12,5.83,5.9,0.35,42,0.35,30,1.4,48,"Río Bogotá",520,7.38,27.5,720.630803141078,8.14135020344697,17.1961648254273,0.171961648254273,0.876,0.51,0,1
"182","RCA_BOGOTA_CUN_GIRARDOT_CAMPINA LA [21209200]",4.304888889,-74.793777778,425,"BOGOTA","GIRARDOT",2005-05-27,2005,"5",11747,0.249461260158154,"Muy Mala",108038,41.6,135,20.9,2.5,662,0.495,13.9,38000,5.74,15.1,11,26.5,64.2,0.584,3.6,16.9,58,0.0025,0.015,0.045,0.14,0.09,0.54,9.84,1.5,0.22,970,0.3,280,1,1500,"Río Bogotá",450,7.43,24.8,720.630803141078,8.17619365097726,12.2306300790769,0.122306300790769,0,0.125,0,1
"183","RCA_BOGOTA_CUN_GIRARDOT_CAMPINA LA [21209200]",4.304888889,-74.793777778,425,"BOGOTA","GIRARDOT",2005-09-05,2005,"9",12110,0.384303857931664,"Mala",24562,60,910,25,2.47,1794,0.495,28,12080,7.62,12.6,36.8,42.2,42,0.1,4.3,39,56,0.0025,0.015,0.045,0.045,0.09,0.19,25,0.67,0.003,35,2.31,150,1.6,140,"Río Bogotá",690,7.42,26.4,720.630803141078,8.14169439947531,19.6519289658319,0.196519289658319,0.6,0.125,0,1
"184","RCA_BOGOTA_CUN_GIRARDOT_CAMPINA LA [21209200]",4.304888889,-74.793777778,425,"BOGOTA","GIRARDOT",2005-11-24,2005,"11",12622,0.297917198188738,"Mala",77567,10.8,243,23,2.5,804,0.495,6.57,3869,2.36,12.7,16,42.2,94.7,0.339,2.7,26,92,0.0025,0.019,0.045,0.1,0.09,0.5,9.2,1.6,0.27,400,0.41,210,3,1500,"Río Bogotá",490,7.41,23.6,720.630803141078,8.2285114472853,36.4585990943689,0.364585990943689,0,0.125,0,1
"185","RCA_BOGOTA_CUN_GIRARDOT_CAMPINA LA [21209200]",4.304888889,-74.793777778,425,"BOGOTA","GIRARDOT",2006-02-09,2006,"2",12948,0.249461260158154,"Muy Mala",39456,50,243,27.5,2.5,804,3.2,28,16811,5.74,12.1,25,26.5,46.1,0.1,4.1,29,58,0.0025,0.016,0.045,0.045,0.09,0.17,19,1.3,0.56,230,1.5,88,1,400,"Río Bogotá",609,7.22,24.8,720.630803141078,8.17619365097726,12.2306300790769,0.122306300790769,0,0.125,0,1
"186","RCA_BOGOTA_CUN_GIRARDOT_CAMPINA LA [21209200]",4.304888889,-74.793777778,425,"BOGOTA","GIRARDOT",2006-05-24,2006,"5",13459,0.319601270241134,"Mala",89321,45,77.3,25,2.5,934,0.495,6.57,17210,2.36,12.1,17,42.2,60.9,0.1,3.5,17,77,0.0025,0.018,0.045,0.045,0.09,0.58,6.6,2.1,0.53,630,0.19,130,3.9,1340,"Río Bogotá",517,7.04,23.3,720.630803141078,8.24513241748038,47.3006351205672,0.473006351205672,0,0.125,0,1
"187","RCA_BOGOTA_CUN_GIRARDOT_CAMPINA LA [21209200]",4.304888889,-74.793777778,425,"BOGOTA","GIRARDOT",2006-09-13,2006,"9",13821,0.26427162309221,"Mala",63331,25.7,910,20.9,2.5,1485,4.51,28,2893,4.95,51.9,32,29.9,66.3,0.276,3.6,66,42,0.015,0.215,0.045,0.045,0.09,0.16,18,0.68,0.051,80,1.6,130,2,350,"Río Bogotá",585,6.9,27.2,720.630803141078,8.13955526382809,24.5713670486142,0.245713670486142,0,0.125,0,0.950644444974908
"188","RCA_BOGOTA_CUN_GIRARDOT_CAMPINA LA [21209200]",4.304888889,-74.793777778,425,"BOGOTA","GIRARDOT",2007-01-31,2007,"1",14375,0.348301111678829,"Mala",42896,41.6,182,28.3,2.47,662,4.51,37.2,17210,5.3,23.5,39,26.5,64.2,0.415,5.1,51,47,0.005,0.058,0.08,0.05,0.1,0.27,22,0.64,0.003,81,2.9,160,1.6,200,"Río Bogotá",678,7.21,27.6,720.630803141078,8.14226331853042,19.6505558394147,0.196505558394147,0.42,0.125,0,1
"189","RCA_BOGOTA_CUN_GIRARDOT_CAMPINA LA [21209200]",4.304888889,-74.793777778,425,"BOGOTA","GIRARDOT",2007-05-09,2007,"5",14926,0.266767937484645,"Mala",47511,41.6,107,25,2.47,712,6.49,13.9,7554,4.21,25.7,28,23.9,60.9,0.369,3.9,39,88,0.005,0.074,0.06,0.1,0.1,0.27,14,1.04,0.064,240,1.6,140,1.7,650,"Río Bogotá",607,7.4,26.6,720.630803141078,8.14021520993202,20.8839687423227,0.208839687423227,0,0.125,0,1
"190","RCA_BOGOTA_CUN_GIRARDOT_CAMPINA LA [21209200]",4.304888889,-74.793777778,425,"BOGOTA","GIRARDOT",2007-08-29,2007,"8",15310,0.349636370838824,"Mala",9554,28,262,28.3,2.47,2682,3.2,6.57,10580,2.42,15.1,24,23.9,34.4,0.1,3.5,28,38,0.005,0.025,0.05,0.02,0.1,0.21,15,0.54,0.036,130,1.3,160,1.9,210,"Río Bogotá",550,7.17,25.9,720.630803141078,8.1481468897587,23.3181854194122,0.233181854194122,0.39,0.125,0,1
"191","RCA_BOGOTA_CUN_GIRARDOT_CAMPINA LA [21209200]",4.304888889,-74.793777778,425,"BOGOTA","GIRARDOT",2007-11-21,2007,"11",15673,0.248877643224059,"Muy Mala",70875,28,1097,25,2.47,804,4.51,13.9,3296,6.1,102,28,90.8,94.7,0.025,3.3,20,89,0.005,0.025,0.02,0.02,0.1,0.17,16,0.79,0.14,190,1.1,120,1.5,360,"Río Bogotá",646,6.87,24.8,720.630803141078,8.17619365097726,18.3459451186153,0.183459451186153,0,0.125,0,0.935928764934141
"192","RCA_BOGOTA_CUN_GIRARDOT_CAMPINA LA [21209200]",4.304888889,-74.793777778,425,"BOGOTA","GIRARDOT",2008-03-27,2008,"3",16064,0.336534314010406,"Mala",142958,35.5,1097,25,2.5,1881,6.49,37.2,6506,3.12,67.6,20,29.9,45.7,0.1,3.5,15,77,0.005,0.025,0.02,0.04,0.1,0.17,16,0.61,0.05,129,1.4,90,2.1,240,"Río Bogotá",649,7.21,25.8,720.630803141078,8.14990959063111,25.7671570052028,0.257671570052028,0.3,0.125,0,1
"193","RCA_BOGOTA_CUN_GIRARDOT_CAMPINA LA [21209200]",4.304888889,-74.793777778,425,"BOGOTA","GIRARDOT",2008-07-09,2008,"7",16490,0.369728444851583,"Mala",53845,34.8,207,23,2.5,1700,6.49,6.57,3296,2.41,37.4,26,90.8,94.7,0.125,2.6,51.7,64,0.005,0.025,0.02,0.05,0.1,0.11,11,0.59,0.61,130,0.59,78,3.1,270,"Río Bogotá",519,7.34,24.5,720.630803141078,8.18714818738343,37.8642224257913,0.378642224257913,0.21,0.26,0,1
"194","RCA_BOGOTA_CUN_GIRARDOT_CAMPINA LA [21209200]",4.304888889,-74.793777778,425,"BOGOTA","GIRARDOT",2008-09-24,2008,"9",16764,0.348026312490065,"Mala",24140,37.9,281,25,2.47,3156,3.2,6.57,3869,4.28,23.5,32,42.2,60.9,0.113,3.3,50,57,0.005,0.025,0.02,0.02,0.1,0.16,17,0.57,0.003,72,1.3,130,1.1,180,"Río Bogotá",608,7.32,26.6,720.630803141078,8.14021520993202,13.5131562450323,0.135131562450323,0.48,0.125,0,1
"195","RCA_BOGOTA_CUN_GIRARDOT_CAMPINA LA [21209200]",4.304888889,-74.793777778,425,"BOGOTA","GIRARDOT",2006-12-03,2006,"12",14206,0.422068989395081,"Mala",40691,48.34,910,27.5,2.47,804,6.49,9.69,3869,6.1,15.1,28,29.9,60.9,0.234,3.6,20,75,0.0025,0.25,0.02,0.07,0.1,0.13,15,0.85,0.48,120,1.2,83,2.9,130,"Río Bogotá",654,7.3,25.3,720.630803141078,8.16108410907193,35.5344946975407,0.355344946975407,0.63,0.125,0,1
"196","RCA_BOGOTA_CUN_GIRARDOT_CAMPINA LA [21209200]",4.304888889,-74.793777778,425,"BOGOTA","GIRARDOT",2008-12-11,2008,"12",17088,0.268662124726677,"Mala",63331,30.5,49.8,23,2.47,671,6.49,9.69,38000,4.16,20.47,25,23.9,42.3,0.04,2.6,30,110,0.0025,0.25,0.02,0.02,0.1,0.19,10,0.56,0.39,300,0.29,88,1.8,530,"Río Bogotá",630,7.31,23.3,720.630803141078,8.24513241748038,21.8310623633387,0.218310623633387,0,0.125,0,1
"197","RCA_BOGOTA_CUN_GIRARDOT_CAMPINA LA [21209200]",4.304888889,-74.793777778,425,"BOGOTA","GIRARDOT",2010-04-21,2010,"4",18612,0.264258758189978,"Mala",78296,30.99,910,20.9,2.47,575,4.51,37.2,3869,5.78,18.2,19,26.5,64.2,0.434,3,45,64,0.0025,0.25,0.35,0.1,0.1,0.411,14,0.86,0.021,400,0.83,110,1.6,600,"Río Bogotá",592,7.42,28.2,720.630803141078,8.15104742874134,19.6293790949891,0.196293790949891,0,0.125,0,1
"198","RCA_BOGOTA_CUN_GIRARDOT_CAMPINA LA [21209200]",4.304888889,-74.793777778,425,"BOGOTA","GIRARDOT",2009-05-13,2009,"5",17596,0.276194802280446,"Mala",42712,45,1097,20.9,2.5,3351,3.2,37.2,3296,0.5,92.5,18,90.8,114,0.157,3.8,27,76,0.0025,0.25,0.35,0.1,0.1,0.18,12,0.76,0.23,320,0.37,110,2.1,760,"Río Bogotá",491,7.27,24.1,720.630803141078,8.20395784906512,25.5974011402229,0.255974011402229,0,0.125,0,1
"199","RCA_BOGOTA_CUN_GIRARDOT_CAMPINA LA [21209200]",4.304888889,-74.793777778,425,"BOGOTA","GIRARDOT",2015-10-29,2015,"10",24285,0.397590654673879,"Mala",8596,44.7,207,25,2.5,712,0.495,6.57,2049,5.74,122,50,42.2,66.3,0.321,6.4,48,1.5,0.015,0.25,1.32,0.1,0.1,0.182,38,0.61,0.003,46,6.2,150,1.9,130,"Río Bogotá",849.4,7.64,25.5,720.630803141078,8.15614209887986,23.2953273369396,0.232953273369396,0.63,0.125,0,1
"200","RCA_BOGOTA_CUN_GIRARDOT_CAMPINA LA [21209200]",4.304888889,-74.793777778,425,"BOGOTA","GIRARDOT",2016-07-13,2016,"7",24779,0.369185266910285,"Mala",24140,17.2,209.7,20.9,2.5,1881,6.53,13.9,5409,3.36,18.5,23,29.9,42,0.18,3.2,266,1,0.005,0.25,0.78,0.1,0.1,0.015,20,0.5,0.003,92,0.91,130,1,140,"Río Bogotá",462,7.41,22.9,720.630803141078,8.26949732421395,12.0926334551424,0.120926334551424,0.6,0.125,0,1
"201","RCA_BOGOTA_CUN_GIRARDOT_CAMPINA LA [21209200]",4.304888889,-74.793777778,425,"BOGOTA","GIRARDOT",2019-09-11,2019,"9",27601,0.545395386335641,"Regular",1606,45,77.9,15.9,2.5,1700,0.495,9.69,9985,4.59,12.1,35,0.433,1.75,0.1,3.1,20,79.41,0.005,0.0125,0.0125,0.1,0.0125,0.1,36,0.28,0.15,33.2,1.484,84,6.3,59,"Río Bogotá",947,7.86,31.5,720.630803141078,8.30064753887815,75.8976931678207,0.758976931678207,0.843,0.125,0,1
"202","RCA_BOGOTA_CUN_GIRARDOT_CAMPINA LA [21209200]",4.304888889,-74.793777778,425,"BOGOTA","GIRARDOT",2019-12-04,2019,"12",27769,0.331119668903526,"Mala",719,20.1,143,20.9,2.5,1295,4.51,13.9,3296,3.78,71.2,34,23.9,31.5,0.025,2.66,266,1.5,0.005,0.25,1.02,0.1,0.0125,0.015,0.15,5.9,1.4,1570,1.91,99,1.9,240,"Río Bogotá",557,7.46,23.4,720.630803141078,8.23943469314344,23.0598344517629,0.230598344517629,0.3,0.125,0,1
"203","RCA_BOGOTA_CUN_GIRARDOT_CAMPINA LA [21209200]",4.304888889,-74.793777778,425,"BOGOTA","GIRARDOT",2020-12-06,2020,"12",28160,0.375029049349066,"Mala",223,17.9,207,27.5,2.5,1447,4.51,9.69,2700,4.16,87.4,19,90.8,76.2,0.268,2,21.2,78.81,0.005,0.25,3.18,0.1,0.09,0.1,11.4,0.39,0.31,160,0.62,88,2.3,184,"Río Bogotá",541,7.56,25.7,720.630803141078,8.15182969244212,28.2145246745331,0.282145246745331,0.468,0.125,0,1
"204","RCA_BOGOTA_CUN_GIRARDOT_CAMPINA LA [21209200]",4.304888889,-74.793777778,425,"BOGOTA","GIRARDOT",2021-03-18,2021,"3",28223,0.261385103938898,"Mala",108038,12.5,150,25,2.47,575,6.49,6.57,18860,2.42,93.8,15,7.75,27.2,0.208,3.9,23.85,61.38,0.005,0.0125,0.0399,0.1,0.0256,0.288,11.2,0.97,0.13,700,0.24,215,1.5,824,"Río Bogotá",492,7.5,23.3,720.630803141078,8.24513241748038,18.1925519694489,0.181925519694489,0,0.125,0,1
"205","RCA_BOGOTA_CUN_GIRARDOT_CAMPINA LA [21209200]",4.304888889,-74.793777778,425,"BOGOTA","GIRARDOT",2021-06-17,2021,"6",28338,0.315890171466972,"Mala",43492,5.57,106,10.04,8.49,1391,6.43,5.14,7056,2.82,92.5,7,1.2,4.1,0.1,2.4,30,81.15,0.005,0.0125,0.0125,0.1,0.0125,0.1,4.33,1.03,0.144,650,0.29,123,3.7,1003,"Río Bogotá",424,7.59,26.4,720.630803141078,8.14169439947531,45.4450857334862,0.454450857334862,0,0.125,0,1
